question,answer
"사고인지 시간 '-'이고, 날씨 '맑음' 일 때 기온 '12℃', '-'입니다. 인적사고 '물체에 맞음'이고, 물적사고'기타' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '전기설비', 중분류 '전기설비공사' 작업에서 사고객체 'nan'(중분류: 'nan')와 관련된 사고가 발생했습니다. 작업 프로세스는 '이동'이며, 장소는 '공동주택 /', 부위는 '/' 입니다. 사고 원인은 '단순과실'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",안전모 탈모 후 목 그늘막 탈형에 대한 교육 실시.
"사고인지 시간 '-'이고, 날씨 '맑음' 일 때 기온 '8.5℃', '-'입니다. 인적사고 '넘어짐(기타)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '도로' 공사 중 공종 대분류 '토목', 중분류 '도로 및 포장공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '보수 및 교체작업'이며, 장소는 '도로 /', 부위는 '기타 /' 입니다. 사고 원인은 '2020년 4월 21일 오후 4시경 포장공사 작업을 하기 위하여 공사종점부 기존도로와 접합되는 구간에서사고자(이**씨)가 집으로 가는 도중 기존도로에 포장(표층)을 하기 위하여 파쇄해 놓은 단차(5cm)에 걸려넘어지면서 왼쪽 손가락이 골절됨'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","안전표시판 및 안전시설물 설치 완료와 주민 보행안전 확보를 위한 포장 상태, 보상에 대한 의견차로 인한 협의 어려움에도 불구하고 지속적인 중재 노력."
"사고인지 시간 '-'이고, 날씨 '맑음' 일 때 기온 '8℃', '-'입니다. 인적사고 '떨어짐(분류불능)'이고, 물적사고'전도' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '건설자재'(중분류: '데크플레이트')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '공장 /', 부위는 '데크플레이트 /' 입니다. 사고 원인은 '무리한 자재적재로 인한 가설치 데크플레이트 탈락'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","보 거푸집 하부 강관동바리 보강, 데크 플레이트 설치 즉시 하부 강관동바리 보강, 소량의 데크 플레이트 자재 적재."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '13℃', '지상 4층, 지하 0층'입니다. 인적사고 '넘어짐(물체에 걸림)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '기타', 중분류 '기타' 작업에서 사고객체 '건설자재'(중분류: '자재')와 관련된 사고가 발생했습니다. 작업 프로세스는 '고소작업'이며, 장소는 '공장 / 내부', 부위는 '자재 / 고소' 입니다. 사고 원인은 '작업 철수 시점 근로자 주의 부족'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",돌출부에 대한 식별조치 실시.
"사고인지 시간 '-'이고, 날씨 '맑음' 일 때 기온 '21.4℃', '-'입니다. 인적사고 '물체에 맞음'이고, 물적사고'nan' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '가설공사' 작업에서 사고객체 '가시설'(중분류: '시스템동바리')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '공동주택 /', 부위는 '시스템동바리 /' 입니다. 사고 원인은 '시스템 동바리 설치중 흔들림으로 멍애가 떨어짐'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",멍애 고정용 전용 클립을 이용한 고정과 TBM 등 수시 근로자 교육 실시.
"사고인지 시간 '-'이고, 날씨 '맑음' 일 때 기온 '21℃', '-'입니다. 인적사고 '넘어짐(기타)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '기타' 공사 중 공종 대분류 '토목', 중분류 '토공사' 작업에서 사고객체 '가시설'(중분류: '안전시설물')와 관련된 사고가 발생했습니다. 작업 프로세스는 '준비작업'이며, 장소는 '부지조성 /', 부위는 '안전시설물 /' 입니다. 사고 원인은 '“하동 스포츠파크 조성사업 ” 현장에서 재해자 김**씨가 발파작업을 위해 B/H로 안전매트 설지작업 후 지면으로 넘어지면서 오른손 손가락을 다친 사고임.'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","안전교육 주 1회 실시와 장비(백호)와의 거리 유지, 수신호 확인, 작업자 단독 및 임의 작업 금지 조치."
"사고인지 시간 '-'이고, 날씨 '맑음' 일 때 기온 '15.4℃', '-'입니다. 인적사고 '떨어짐(분류불능)'이고, 물적사고'nan' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '가시설'(중분류: '비계')와 관련된 사고가 발생했습니다. 작업 프로세스는 '해체작업'이며, 장소는 '교육연구시설 /', 부위는 '비계 /' 입니다. 사고 원인은 '이동식강관틀비계 안전난간 해체중 균형을 잃어 추락'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",이동식강관틀비계 해체 순서 교육과 산재처리 예정.
"사고인지 시간 '정규작업 -'이고, 날씨 '강풍' 일 때 기온 '15℃', '-'입니다. 인적사고 '물체에 맞음'이고, 물적사고'전도' 입니다. 공사종류 대분류 '토목', 중분류 '도로' 공사 중 공종 대분류 '토목', 중분류 '철근콘크리트공사' 작업에서 사고객체 '건설자재'(중분류: '자재')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '도로 / 외부', 부위는 '자재 / 바닥' 입니다. 사고 원인은 '옹벽 벽체거푸집(h=2.0m) 설치과정에서 갑자기 불어온 강풍에 세워놓은 거푸집이 쓰러짐'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",최초 유로폼 설치 시 견고한 지지대 설치.
"사고인지 시간 '-'이고, 날씨 '맑음' 일 때 기온 '17℃', '-'입니다. 인적사고 '넘어짐(기타)'이고, 물적사고'nan' 입니다. 공사종류 대분류 '토목', 중분류 '교량' 공사 중 공종 대분류 '기타', 중분류 '기타' 작업에서 사고객체 '건설자재'(중분류: '자재')와 관련된 사고가 발생했습니다. 작업 프로세스는 '운반작업'이며, 장소는 '기타 /', 부위는 '자재 /' 입니다. 사고 원인은 '거푸집 운반중 중심을 잃음'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",근로자 안전모 착용 및 미끄럼방지 보온덮개 깔기.
"사고인지 시간 '-'이고, 날씨 '맑음' 일 때 기온 '14℃', '-'입니다. 인적사고 '질병'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '하천' 공사 중 공종 대분류 '토목', 중분류 '해체 및 철거공사' 작업에서 사고객체 '질병'(중분류: '질병')와 관련된 사고가 발생했습니다. 작업 프로세스는 '운반작업'이며, 장소는 '제방(통관/호안) /', 부위는 '질병 /' 입니다. 사고 원인은 '갑작스런 심근경색'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",재발 방지 대책과 향후 조치 계획의 부재로 인해 충남 공주시 계룡농협장례식장에서 장례를 치를 예정임.
"사고인지 시간 '-'이고, 날씨 '흐림' 일 때 기온 '11℃', '-'입니다. 인적사고 '물체에 맞음'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '가시설'(중분류: '강관동바리')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '공동주택 /', 부위는 '강관동바리 /' 입니다. 사고 원인은 '거푸집 동바리 설치시 하부 멍애재와 고정 조치 미흡'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",멍에재에 거푸집 동바리 이탈방지 못 설치 및 동바리 설치 높이 조절용 핀 이용 시공 방법 교육 실시.
"사고인지 시간 '-'이고, 날씨 '맑음' 일 때 기온 '14.3℃', '-'입니다. 인적사고 '넘어짐(기타)'이고, 물적사고'nan' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 'nan'(중분류: 'nan')와 관련된 사고가 발생했습니다. 작업 프로세스는 '형틀 및 목공'이며, 장소는 '업무시설 /', 부위는 '/' 입니다. 사고 원인은 '단차구간 시인성 미흡(단차 경계를 확인할 수 있는 눈관리 스프레이 옅어짐)'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",단차 경계를 확인할 수 있는 눈관리 스프레이 추가 도포.
"사고인지 시간 '-'이고, 날씨 '흐림' 일 때 기온 '10℃', '-'입니다. 인적사고 '기타'이고, 물적사고'nan' 입니다. 공사종류 대분류 '토목', 중분류 '하천' 공사 중 공종 대분류 '토목', 중분류 '가설공사' 작업에서 사고객체 '가시설'(중분류: '거푸집')와 관련된 사고가 발생했습니다. 작업 프로세스는 '해체작업'이며, 장소는 '관개수로 /', 부위는 '거푸집 /' 입니다. 사고 원인은 '작업중 어깨 근육에 무리가 간 상태로 근로자 출퇴근 일지 작성에는 아무 이상이 없다고 허위로 보고하고 휴식없이 계속해서 여러 현장을 오가며 수일동안 계속작업을 하여  근육에 무리가 간 것으로 추정'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",작업 전후 체조 실시와 3월 28일 이후 4월 초까지 여러 현장을 돌아다니며 정상 근무한 기록을 토대로 근로복지공단 현장 조사 시 적극 소명할 계획.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '11℃', '-'입니다. 인적사고 '끼임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '산업환경설비', 중분류 '산업생산시설' 공사 중 공종 대분류 '기타', 중분류 '기타' 작업에서 사고객체 '건설기계'(중분류: '기중기(이동식크레인 등)')와 관련된 사고가 발생했습니다. 작업 프로세스는 '상차 및 하역작업'이며, 장소는 '석유화학공장 / 외부', 부위는 '기중기(이동식크레인 등) / 바닥' 입니다. 사고 원인은 '재해자가 카고크레인 후미쪽 아웃트리거를 밟고내려오다가 갑자기 아웃트리거가 접히자 균형을 잃고 카고크레인 아웃트리거와 적재함 사이에 끼임'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","아웃트리거 밟고 내려오기 금지, 카고운전원이 아웃트리거를 보지 않고 반대편에서 조작하는 것을 금지하며, 안전표지판을 별도로 부착하는 조치."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '9℃', '지상 8층, 지하 1층'입니다. 인적사고 '절단, 베임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '전기설비', 중분류 '전기설비공사' 작업에서 사고객체 '건설자재'(중분류: '자재')와 관련된 사고가 발생했습니다. 작업 프로세스는 '정리작업'이며, 장소는 '공장 / 6층 F-31열', 부위는 '자재 / 이미지 휀스 수직대와 받침대 사이' 입니다. 사고 원인은 '이미지 휀스 조립 중 수직대와 받침대 사이에 왼쪽 중지를 베임'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",이미지 휀스 변형으로 인한 조립 어려움 시 양품으로 교체 사용과 사고사례 전파 및 협착 또는 베임방지장갑 착용 요청.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '13℃', '지상 2층, 지하 0층'입니다. 인적사고 '절단, 베임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '토목', 중분류 '철도 및 궤도공사' 작업에서 사고객체 '부재'(중분류: '슬래브')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '공장 / 외부', 부위는 '슬래브 / 기타시설(건축물아님)' 입니다. 사고 원인은 '레일 설치 작업 중 공구를 사용하지 않고 무리하게 손으로 밀고 당기는 작업을 함'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",수공구를 이용한 작업과 한국어가 가능한 동료를 통한 외국인 근로자에 대한 상세 작업방법 설명.
"사고인지 시간 '-'이고, 날씨 '흐림' 일 때 기온 '9.6℃', '-'입니다. 인적사고 '넘어짐(기타)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '가설공사' 작업에서 사고객체 '기타'(중분류: '전주, 전선')와 관련된 사고가 발생했습니다. 작업 프로세스는 '정리작업'이며, 장소는 '공동주택 /', 부위는 '전주, 전선 /' 입니다. 사고 원인은 '전기배선호스 미감지로 걸려 넘어짐'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",각 공종별 재해 방지 토론회 실시와 예방 조치 예정
"사고인지 시간 '-'이고, 날씨 '맑음' 일 때 기온 '19℃', '-'입니다. 인적사고 '기타'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '상하수도' 공사 중 공종 대분류 '토목', 중분류 '관공사' 작업에서 사고객체 'nan'(중분류: 'nan')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설비작업'이며, 장소는 '상수도 /', 부위는 '/' 입니다. 사고 원인은 '관로용접부 산소압축 시험 완료 후 압력계 제거과정에서 산소배출을 위해 재해자(김**)가 역화방지기를 드라이버로 누르는 순간 갑작스런 불꽃 발생으로 손에 화상을 입음'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",압력계 연결 역화방지기 제거와 불연성 장갑 착용.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '15℃', '지상 9층, 지하 1층'입니다. 인적사고 '부딪힘'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '기계설비', 중분류 '기계설비공사' 작업에서 사고객체 '부재'(중분류: '배관')와 관련된 사고가 발생했습니다. 작업 프로세스는 '기타'이며, 장소는 '공장 / 내부', 부위는 '배관 / 바닥' 입니다. 사고 원인은 '작업 간 신호 불일치'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",빔 양중 전용 슬링바 제작 활용을 통한 재발 방지 대책과 향후 조치 계획 요청.
"사고인지 시간 '-'이고, 날씨 '맑음' 일 때 기온 '10.1℃', '-'입니다. 인적사고 'nan'이고, 물적사고'탈락' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '해체 및 철거공사' 작업에서 사고객체 '건설자재'(중분류: '자재')와 관련된 사고가 발생했습니다. 작업 프로세스는 '해체작업'이며, 장소는 '교육연구시설 /', 부위는 '자재 /' 입니다. 사고 원인은 '기존 벽체 철거 작업 중 창호 하부 인방이 벽체에서 탈락되어 철거 작업자 다리에 철거재 철근에 찔림'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",해체작업 시 2인 1조로 추가 보완 조치와 산재보험 처리 예정.
"사고인지 시간 '-'이고, 날씨 '맑음' 일 때 기온 '6.4℃', '-'입니다. 인적사고 '떨어짐(분류불능)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '타일 및 돌공사' 작업에서 사고객체 '가시설'(중분류: '기타 가시설')와 관련된 사고가 발생했습니다. 작업 프로세스는 'nan'이며, 장소는 '판매시설 /', 부위는 '기타 가시설 /' 입니다. 사고 원인은 '작업자의 과실'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",안전교육 실시와 간로복지공단 인천지사 심사결과에 따른 조치.
"사고인지 시간 '기타 - 2020-03-13 오전 09:05'이고, 날씨 '맑음' 일 때 기온 '7℃', '지상 5층, 지하 3층'입니다. 인적사고 '물체에 맞음'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '전기설비', 중분류 '전기설비공사' 작업에서 사고객체 '시설물'(중분류: '건물')와 관련된 사고가 발생했습니다. 작업 프로세스는 '전기작업'이며, 장소는 '근린생활시설 / 내부', 부위는 '건물 / 바닥' 입니다. 사고 원인은 '벽돌이 떨어짐'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",바닥개구부 덮개조치 필요성과 현재 사용승인 완료됨에 따른 향후 조치 계획.
"사고인지 시간 '-'이고, 날씨 '맑음' 일 때 기온 '5.3℃', '-'입니다. 인적사고 '넘어짐(기타)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '산업환경설비', 중분류 '발전시설' 공사 중 공종 대분류 '기타', 중분류 '기타' 작업에서 사고객체 '가시설'(중분류: '거푸집')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '/', 부위는 '거푸집 /' 입니다. 사고 원인은 '이동 중 부주의로 인한 전도'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",개구부 전면 폐합조치.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '5℃', '지상 15층, 지하 3층'입니다. 인적사고 '넘어짐(기타)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '기타'이며, 장소는 '공동주택 / 외부', 부위는 '기타 / 현장 입구' 입니다. 사고 원인은 '한국노총과 민주노총 간 대치로 인한 몸싸움'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",노조 간의 완만한 협의를 통한 공사진행과 재해사고사례 전파를 통한 유사재해 예방 활동.
"사고인지 시간 '-'이고, 날씨 '맑음' 일 때 기온 '8.2℃', '-'입니다. 인적사고 '떨어짐(분류불능)'이고, 물적사고'nan' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '기타', 중분류 '기타' 작업에서 사고객체 '건설자재'(중분류: '천정패널')와 관련된 사고가 발생했습니다. 작업 프로세스는 '이동'이며, 장소는 '운수시설 /', 부위는 '천정패널 /' 입니다. 사고 원인은 '부산역 맞이방(콘코스) 상부 천정  내부에서 작업 중인 구간에 있는 안전 와이어 로프에 안전고리를 걸고 작업 후 다른 작업구간에 있는 안전 와이어 로프에 안전고리를 걸기 위하여 이동하다가 발을 헛디뎌 추락한 것으로 추정(현재 목격자는 없으며, 사고현장 현황 및 작업방법 분석 결과 상기 원인으로 추정 중)'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",안전 대책 수립 및 보완 시행을 통한 공사 현장 안전 강화와 안전그네 듀얼 후크형 의무 사용의 필요성.
"사고인지 시간 '-'이고, 날씨 '맑음' 일 때 기온 '3.2℃', '-'입니다. 인적사고 '물체에 맞음'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '기타', 중분류 '기타' 작업에서 사고객체 '건설자재'(중분류: '자재')와 관련된 사고가 발생했습니다. 작업 프로세스는 '형틀 및 목공'이며, 장소는 '공동주택 /', 부위는 '자재 /' 입니다. 사고 원인은 '각재'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",안전모 착용상태로 외상없음과 개인보호구 착용 지속 관리에 대한 관리감독자 면담 및 재발 방지 대책 이행상태 확인.
"사고인지 시간 '-'이고, 날씨 '흐림' 일 때 기온 '7.2℃', '-'입니다. 인적사고 '떨어짐(분류불능)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '기타', 중분류 '기타' 작업에서 사고객체 'nan'(중분류: 'nan')와 관련된 사고가 발생했습니다. 작업 프로세스는 '이동'이며, 장소는 '공동주택 /', 부위는 '/' 입니다. 사고 원인은 '작업전 출근차량(1톤 포터) 보조석에서 문을 열고 흡연도중, 문열림을 망각하고 문에 기대면서 약 1m 높에서 지면으로 추락'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",자동차 문열림 상태에서 문에 기대어 추락한 사고와 관련하여 작업자 부주의로 인한 사고 예방을 위한 안전교육 강화 필요성.
"사고인지 시간 '-'이고, 날씨 '맑음' 일 때 기온 '1.7℃', '-'입니다. 인적사고 '기타'이고, 물적사고'nan' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '해체 및 철거공사' 작업에서 사고객체 'nan'(중분류: 'nan')와 관련된 사고가 발생했습니다. 작업 프로세스는 '이동'이며, 장소는 '공동주택 /', 부위는 '/' 입니다. 사고 원인은 '불량한 걷기 자세'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",올바른 걷기 방법에 대한 특별교육 실시와 수시 안전교육을 통한 정착화.
"사고인지 시간 '-'이고, 날씨 '맑음' 일 때 기온 '4.2℃', '-'입니다. 인적사고 '끼임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '기타' 공사 중 공종 대분류 '기타', 중분류 '기타' 작업에서 사고객체 '건설자재'(중분류: '자재')와 관련된 사고가 발생했습니다. 작업 프로세스는 '정리작업'이며, 장소는 '부지조성 /', 부위는 '자재 /' 입니다. 사고 원인은 '작업자의 부주의로 자재(동바리) 정리 중 손가락 끼임 발생'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","작업자 부주의 감소를 위한 작업시 주의사항 안전교육 철저와 2020.03.02~2020.03.23. 수술 및 3주 입원 치료, 2020.03.24~2020.05.31. 통원치료의 시행."
"사고인지 시간 '-'이고, 날씨 '흐림' 일 때 기온 '6.9℃', '-'입니다. 인적사고 '기타'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '기타', 중분류 '기타' 작업에서 사고객체 'nan'(중분류: 'nan')와 관련된 사고가 발생했습니다. 작업 프로세스는 '이동'이며, 장소는 '공동주택 /', 부위는 '/' 입니다. 사고 원인은 '20.02.26. 8시경 101동 11층 계단에서 내려오던 중 발을 헛딪어 왼쪽 발 염좌됨.'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",주변 상황을 인식하고 집중하며 이동하는 것과 이동 시 주의 당부.
"사고인지 시간 '기타 - 2020-02-24 오전 10:22'이고, 날씨 '맑음' 일 때 기온 '12℃', '-'입니다. 인적사고 '질병'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '터널' 공사 중 공종 대분류 '토목', 중분류 '터널공사' 작업에서 사고객체 '건설자재'(중분류: '볼트')와 관련된 사고가 발생했습니다. 작업 프로세스는 '연결작업'이며, 장소는 '도로터널 / 내부', 부위는 '볼트 / 고소' 입니다. 사고 원인은 '방수시트 설치 작업 중 반복적인 어깨 사용'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",근골격계 평가프로그램 진행 및 이행 여부 확인.
"사고인지 시간 '-'이고, 날씨 '흐림' 일 때 기온 '-3℃', '-'입니다. 인적사고 '떨어짐(분류불능)'이고, 물적사고'nan' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '건축 토공사' 작업에서 사고객체 '가시설'(중분류: '흙막이가시설')와 관련된 사고가 발생했습니다. 작업 프로세스는 '부설 및 다짐작업'이며, 장소는 '공동주택 /', 부위는 '흙막이가시설 /' 입니다. 사고 원인은 '작업자가 고소 구간에서 안전고리를 바꿔 매던중 미끌어짐'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",고소 작업 시 이동이 있는 작업에 2중 고리를 사용하여 작업을 진행하는 방안.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '-6℃', '지상 13층, 지하 2층'입니다. 인적사고 '떨어짐(3미터 이상 ~ 5미터 미만)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '타설작업'이며, 장소는 '공장 / 내부', 부위는 '기타 / 바닥' 입니다. 사고 원인은 'Deck 강성 확보가 안된 상태에서 작업 진행하였고, 그로 인하여 deck가 쳐지면서 추락.'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",안전교육 실시와 철저한 관리 감독을 통한 재발 방지 대책과 현 시점 공정율 99%에 따른 향후 조치 계획 없음.
"사고인지 시간 '기타 -'이고, 날씨 '맑음' 일 때 기온 '17℃', '지상 6층, 지하 2층'입니다. 인적사고 '없음'이고, 물적사고'화재' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '산업설비', 중분류 '산업설비공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '용접작업'이며, 장소는 '동물 및 식물 관련시설 / 내부', 부위는 '기타 / 옆' 입니다. 사고 원인은 '산소절단기작업중 불꽃이 튀어 화재가 발생한 것으로 추정됨'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",안전교육 강화와 건축허가 검토 및 처리의 통합적 접근.
"사고인지 시간 '-'이고, 날씨 '맑음' 일 때 기온 '-8℃', '-'입니다. 인적사고 '넘어짐(기타)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '도로' 공사 중 공종 대분류 '토목', 중분류 '토공사' 작업에서 사고객체 'nan'(중분류: 'nan')와 관련된 사고가 발생했습니다. 작업 프로세스는 '상차 및 하역작업'이며, 장소는 '도로 /', 부위는 '/' 입니다. 사고 원인은 '사토장 내 작업자 이동과정에서 성토면 내 요철에 걸려 전도'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",사토장 전문 관리 인력 채용 및 근로자 안전 교육 실시를 통한 동일 사고 재발 방지 대책.
"사고인지 시간 '-'이고, 날씨 '맑음' 일 때 기온 '-8.3℃', '-'입니다. 인적사고 '끼임'이고, 물적사고'nan' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '가설공사' 작업에서 사고객체 '가시설'(중분류: '흙막이가시설')와 관련된 사고가 발생했습니다. 작업 프로세스는 '인양작업'이며, 장소는 '판매시설 /', 부위는 '흙막이가시설 /' 입니다. 사고 원인은 '이동식 크레인을 이용하여 트레일러에 적재된 철골자재를 과일동 1층 슬라브 상부로 하역하는 작업에서 재해자가 인양중인 H빔을 잡고 몸 앞쪽으로 밀면서 내리던 중 H빔이 바닥에 닿는 순간 슬링벨트로 여러개 묶여있던 자재가 갑자기 풀리면서 H빔 사이에 오른쪽 검지손가락이 협착(경지골 절단)'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","이동식크레인 작업반경 이내로 작업하여 H빔을 수직으로 내리고, H빔을 직접 잡지 않고 천천히 하역함."
"사고인지 시간 '정규작업 -'이고, 날씨 '흐림' 일 때 기온 '5℃', '지상 5층, 지하 1층'입니다. 인적사고 '절단, 베임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '건축물 부대공사' 작업에서 사고객체 '건설공구'(중분류: '공구류')와 관련된 사고가 발생했습니다. 작업 프로세스는 '절단작업'이며, 장소는 '교육연구시설 / 외부', 부위는 '공구류 / 하부(아래)' 입니다. 사고 원인은 '우수 집수정의 절단 작업을 위해 석재 절단기를 사용하여 작업하던 중 절단기가 집수정 절단면과의 마찰로 인해 후방으로 밀리며 우측 정강이에 좌상 발생'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","작업 용도에 맞고 적절한 크기의 석재 절단기를 사용하여 절단 작업을 실시하고, 현장 전 근로자를 대상으로 재발 방지 안전 교육을 실시하는 계획."
