question,answer
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '23℃', '-'입니다. 인적사고 '부딪힘'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '댐' 공사 중 공종 대분류 '토목', 중분류 '철근콘크리트공사' 작업에서 사고객체 '건설자재'(중분류: '철근')와 관련된 사고가 발생했습니다. 작업 프로세스는 '타설작업'이며, 장소는 '다목적댐 / 내부', 부위는 '철근 / 바닥' 입니다. 사고 원인은 '콘크리트타설중  이동하다가 철근에 발이끼어 넘어지면서 기초거푸집에 오른쪽팔이 충돌'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","개인보호구 관리감독 강화와 근로자의 전도 방지를 위한 TBM 시 충분한 스트레칭 실시, 사고자의 산재처리 지원 및 동종사고 예방을 위한 안전교육과 사고사례 전파, 올바른 개인보호구 착용 및 관리감독자 배치, 전도 및 미끄러짐 방지를 위한 이동통로 보완."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '22℃', '지상 1층, 지하 11층'입니다. 인적사고 '기타'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '미장공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '이동'이며, 장소는 '숙박시설 / 내부', 부위는 '기타 / 바닥' 입니다. 사고 원인은 '타일 미장작업을 위한 이동중 발이 걸려 휘청 자세를 바로 잡는 과정에서 무릎에 부담생긴 재해'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",무리한 동작 지양에 따른 재발 방지 대책과 향후 조치 계획 부재.
"사고인지 시간 '작업 전 -'이고, 날씨 '맑음' 일 때 기온 '20℃', '지상 20층, 지하 2층'입니다. 인적사고 '떨어짐(2미터 이상 ~ 3미터 미만)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '도장공사' 작업에서 사고객체 '건설기계'(중분류: '고소작업차(고소작업대 등)')와 관련된 사고가 발생했습니다. 작업 프로세스는 '운반작업'이며, 장소는 '공동주택 / 외부', 부위는 '고소작업차(고소작업대 등) / 고소작업차 내부' 입니다. 사고 원인은 '지게차를 사용하여 렌탈을 운반하던 중 작업자가 탑승한채로 작업도중 전도된 사고임'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",지게차로 자재 운반 시 부재가 흔들리지 않도록 고정 방법 교육과 렌탈 운반 시 내부에 근로자가 탑승하지 않도록 하는 특별 교육 실시.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '23℃', '-'입니다. 인적사고 '질식'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '상하수도' 공사 중 공종 대분류 '토목', 중분류 '관공사 부대공사' 작업에서 사고객체 '기타'(중분류: '지하매설물')와 관련된 사고가 발생했습니다. 작업 프로세스는 '청소작업'이며, 장소는 '기타 / 내부', 부위는 '지하매설물 / 관 내부' 입니다. 사고 원인은 '엔진양수기에서 발생하는 가스 배출을 위하여 환풍기를 가동하였으나 가스 배출이 원활하지 못하여 질식 사고 발생'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",관 내부 배수작업 시 전기양수기 사용과 안전관리 및 시공계획 승인 후 갱생공사 재개를 통한 안전사고 재발 방지.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '28℃', '-'입니다. 인적사고 '깔림'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '도로' 공사 중 공종 대분류 '토목', 중분류 '교량공사' 작업에서 사고객체 '가시설'(중분류: '거푸집')와 관련된 사고가 발생했습니다. 작업 프로세스는 '조립작업'이며, 장소는 '도로 / 내부', 부위는 '거푸집 / 바닥' 입니다. 사고 원인은 '교각 거푸집 거치를 위해 동바리(지지대)를 설치 후 세트앙카 볼트 체결작업중 볼트체결이 완료되지 않은 상태에서 사고 피해자가 지지대를 철거하여 거푸집이 하중을 견디지 못하고 전도사고 발생'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",거푸집 동바리 및 안전보강 조치 예정과 사고조사 원인 파악 후 안전보강조치 실시.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '26℃', '지상 2층, 지하 0층'입니다. 인적사고 '떨어짐(3미터 이상 ~ 5미터 미만)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철골공사' 작업에서 사고객체 '부재'(중분류: '슬래브')와 관련된 사고가 발생했습니다. 작업 프로세스는 '용접작업'이며, 장소는 '창고시설 / 내부', 부위는 '슬래브 / 고소' 입니다. 사고 원인은 '작업자가 2층 바닥 용접 작업 중 과실로 인한 추락사고'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","사고 발생 후 한 달이 지나 CSI에 접수된 사건에 대한 현장 조사 결과, 건물 공정률이 80% 이상 진행된 상태에서 사고 당시 현장사진과 재발 방지를 위한 조치 사진이 현장대리인에게 수집되었으며, 2층 기둥 부분에 안전바가 설치된 사실과 함께 시공자 및 감리자에게 공사장 주변 정리와 안전관리에 대한 철저한 주의가 권고된 사항."
"사고인지 시간 '정규작업 -'이고, 날씨 '흐림' 일 때 기온 '22℃', '지상 2층, 지하 0층'입니다. 인적사고 '떨어짐(2미터 이상 ~ 3미터 미만)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '건축물 부대공사' 작업에서 사고객체 '기타'(중분류: '건설폐기물')와 관련된 사고가 발생했습니다. 작업 프로세스는 '반출작업'이며, 장소는 '운수시설 / 자재 적치장', 부위는 '건설폐기물 / 차량 적재함' 입니다. 사고 원인은 '건설폐기물 상차시 목재파래트가 같이 상차되어 적재함 위로 올라가 꺼내기 위해 힘을 주는 과정에서 중심을 잃고 추락'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","무리한 작업이 이뤄지지 않도록 관리감독을 철저히 하며, 사고자는 산재처리하고 본사 사고조사 결과에 따라 조치를 취하는 방안."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '20℃', '지상 5층, 지하 0층'입니다. 인적사고 '부딪힘'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '인양작업'이며, 장소는 '교육연구시설 / 외부', 부위는 '기타 / 알수없음' 입니다. 사고 원인은 '크레인  인양시 고리를 한쪽으로 걸어 옆으로 철근잔여물을 인양작업중 나머지 고리에 무릎을 가격하여 발생한 사고(시공사로 부터 사고 발생 후 뒤늦게 보고받아 현재 해당 공정이 완료된 상황으로 자체조사 불가)'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",크레인 인양 시 고리를 한쪽으로 걸어 옆으로 철근 잔여물을 인양 작업 중 나머지 고리에 무릎을 가격하여 발생한 사고에 대한 재발 방지 대책과 향후 조치 계획.
"사고인지 시간 '휴일근무 -'이고, 날씨 '맑음' 일 때 기온 '30℃', '지상 4층, 지하 0층'입니다. 인적사고 '끼임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '산업설비', 중분류 '산업설비공사' 작업에서 사고객체 '건설공구'(중분류: '공구류')와 관련된 사고가 발생했습니다. 작업 프로세스는 '조립작업'이며, 장소는 '공장 / 외부', 부위는 '공구류 / 바닥' 입니다. 사고 원인은 '부주의'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",스패너 고정 시 줄 사용을 위한 작업방법 개선 및 교육 실시.
"사고인지 시간 '작업 전 -'이고, 날씨 '맑음' 일 때 기온 '17℃', '-'입니다. 인적사고 '질병'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '도로' 공사 중 공종 대분류 '토목', 중분류 '교량공사' 작업에서 사고객체 '질병'(중분류: '질병')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '도로 / 내부', 부위는 '질병 / 바닥' 입니다. 사고 원인은 '연도교 교량상부의 연석 거푸집 제작 작업이 예정으로 작업을 위한 준비중 의식을 잃고 쓰러짐'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",주말공사 시 감리자 순환 근무와 작업 전 건설근로자 건강 개별 체크를 통한 안전관리 및 작업자 건강관리 강화.
"사고인지 시간 '기타 -'이고, 날씨 '맑음' 일 때 기온 '27℃', '-'입니다. 인적사고 '부딪힘'이고, 물적사고'없음' 입니다. 공사종류 대분류 '산업환경설비', 중분류 '환경시설' 공사 중 공종 대분류 '산업설비', 중분류 '산업설비공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '확인 및 점검작업'이며, 장소는 '환경오염방지시설 / 프리필터', 부위는 '기타 / 프리필터 내부' 입니다. 사고 원인은 'RTO 단동 시운전중 공정댐퍼는 닫아놓고 외부급기구를 열고 흡입팬을 가동하면서 프리필터 내부의 상태를 파악하고자 맨홀을 열고 밖에서 점검중 흡입팬의 흡입력에 의하여 작업자가 프리필터 내부로 빨려 들어가면서 사고가 발생함'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",시운전 시 맨홀 개방 후 메시망 설치와 흡입팬 가동 및 점검 실시
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '31℃', '-'입니다. 인적사고 '깔림'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '옹벽 및 절토사면' 공사 중 공종 대분류 '토목', 중분류 '토공사' 작업에서 사고객체 '토사 및 암반'(중분류: '절토사면')와 관련된 사고가 발생했습니다. 작업 프로세스는 '매설작업'이며, 장소는 '절토사면 / 외부', 부위는 '절토사면 / 고소' 입니다. 사고 원인은 '공사 부지 내 오수관로 굴착 공사 중 부지 법면 토사가 붕괴'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",건축관계자에게 「건술기술 진흥법」제67조(건설공사 현장의 사고조사 등)에 따른 사고 관련자료 요청 및 공사중지와 안전조치계획 검토 예정.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '29℃', '지상 5층, 지하 1층'입니다. 인적사고 '깔림'이고, 물적사고'붕괴' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '해체 및 철거공사' 작업에서 사고객체 '시설물'(중분류: '건물')와 관련된 사고가 발생했습니다. 작업 프로세스는 '해체작업'이며, 장소는 '근린생활시설 / 인접주변', 부위는 '건물 / 앞' 입니다. 사고 원인은 '◦ 3층 이상, 즉 10m 이상으로 성토된 토사의 연직하중에 의하여 1층 보에 붕괴가 발생하였음.◦ 1층 보의 붕괴로 인하여 성토된 토사가 지하층으로 유입되면서 상부의 토사는 건물의전면과 하부 방향으로 이동하였으며, 이동 토사는 건물의 2층과 1층에 충격 하중으로작용하여 건물이 전도되었음.◦ 사고가 난 건물은 11m를 상회하는 장스팬의 보가 전단벽과 기둥에 연결되는 구조이므로1층의 보의 파괴함에 따라 연결되는 테두리 거더와 전단벽과의 접합부의 파괴가 발생하게 되고 이에 따라 건물의 횡 저항 능력이 크게 저하하게 되는 특이한 구조 형태이나,이에 대한 전문가 검토 없이 계획과 다른 무리한 철거 방식이 붕괴사고를 일으키게 됨.◦ 비산먼지 방지를 위한 살수는 토사의 내부마찰각을 감소시켰고 토사 비중을 증가시키므로토사의 충격하중을 증가시켰을 것으로 사료됨'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",안전관리 강화 및 법률 제도개선과 중앙건축물사고조사위원회로부터 제출된 사고조사 보고서와 관계 법령에 따른 조치.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '19℃', '-'입니다. 인적사고 '끼임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '산업환경설비', 중분류 '산업생산시설' 공사 중 공종 대분류 '토목', 중분류 '철근콘크리트공사' 작업에서 사고객체 '건설자재'(중분류: '철근')와 관련된 사고가 발생했습니다. 작업 프로세스는 '운반작업'이며, 장소는 '석유화학공장 / 공사현장 내', 부위는 '철근 / 바닥' 입니다. 사고 원인은 '고임목 위치 수정 과정에서의 부주의'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",고임목 이동으로 인한 사고 발생 방지를 위한 고임목 규격 변경과 건설사고 관련 안전 철저 요청.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '19℃', '-'입니다. 인적사고 '떨어짐(5미터 이상 ~ 10미터 미만)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '교량' 공사 중 공종 대분류 '토목', 중분류 '교량공사' 작업에서 사고객체 '건설공구'(중분류: '공구류')와 관련된 사고가 발생했습니다. 작업 프로세스는 '용접작업'이며, 장소는 '도로교량 / 외부', 부위는 '공구류 / 고소' 입니다. 사고 원인은 '빔 거치 연결부에서의 추락 위험에 대한 사전 예측 미흡'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",빔 거치 연결부에서의 안전한 작업을 위한 위험요인 도출과 안전조치 후 공사 시행.
"사고인지 시간 '정규작업 -'이고, 날씨 '안개' 일 때 기온 '21℃', '지상 2층, 지하 29층'입니다. 인적사고 '물체에 맞음'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '건설자재'(중분류: '자재')와 관련된 사고가 발생했습니다. 작업 프로세스는 '조립작업'이며, 장소는 '공동주택 / 내부', 부위는 '자재 / 바닥' 입니다. 사고 원인은 '자재를 빼내는 과정 시 인지 미흡'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","자재 적재 시 규칙적으로 쌓아두고, 쌓는 높이 조정 및 결속."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '20℃', '지상 10층, 지하 2층'입니다. 인적사고 '화상'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '건설자재'(중분류: '철근')와 관련된 사고가 발생했습니다. 작업 프로세스는 '타설작업'이며, 장소는 '창고시설 / 내부', 부위는 '철근 / 바닥' 입니다. 사고 원인은 '작업중 발에 통증이 있었는데 인지하지 못하고 작업을 강행'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",타설작업 중 발의 통증 유무 확인과 돌출부위의 즉시 제거 철저.
"사고인지 시간 '정규작업 -'이고, 날씨 '흐림' 일 때 기온 '19℃', '지상 28층, 지하 2층'입니다. 인적사고 '부딪힘'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '가시설'(중분류: '비계')와 관련된 사고가 발생했습니다. 작업 프로세스는 '형틀 및 목공'이며, 장소는 '공동주택 / 외벽', 부위는 '비계 / 바닥' 입니다. 사고 원인은 '양중 및 설치작업 후 슬링벨트를 올리는 중 유도로프를 인지하지 못하여 작업자의 발목에 감겨 올라가면서 시스템 비계 수평재와 부딪히면서 왼쪽다리 골절 발생'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","작업자 안전 교육 실시, 유도로프 마찰력이 적은 로프 교체 및 로프 길이 3m 이하로 조정, 신호수와 장비 인력 간 신호체계 구축."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '20℃', '-'입니다. 인적사고 '넘어짐(물체에 걸림)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '철도' 공사 중 공종 대분류 '토목', 중분류 '철도 및 궤도공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '이동'이며, 장소는 '일반 및 고속철도 / 인접주변', 부위는 '기타 / 인근 주변부' 입니다. 사고 원인은 '비계자제 운반중 돌부리에 걸려 넘어짐(작업책임자 및 동료 없는 상황)'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",일용직 근무자의 첫날 사고 발생에 따른 산재 처리 시행.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '26℃', '-'입니다. 인적사고 '부딪힘'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '교량' 공사 중 공종 대분류 '토목', 중분류 '가설공사' 작업에서 사고객체 '가시설'(중분류: '비계')와 관련된 사고가 발생했습니다. 작업 프로세스는 '이동'이며, 장소는 '도로교량 / 인접주변', 부위는 '비계 / 접합부' 입니다. 사고 원인은 '종점부 옹벽 6번 블럭 좌측 내측비계상단에서 작업중 이동간에 시스템비계 접합부에 우측 무릎을 부딪혔다고 주장함(목격자 없음)'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","사고 원인 철저 조사와 가시설 구조물에 대한 안전 관리 대책 수립, 산업재해 요양 신청 시 의견서 작성을 통한 대응 실시 예정."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '25℃', '지상 30층, 지하 3층'입니다. 인적사고 '물체에 맞음'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '타일 및 돌공사' 작업에서 사고객체 '건설자재'(중분류: '자재')와 관련된 사고가 발생했습니다. 작업 프로세스는 '운반작업'이며, 장소는 '공동주택 / 외부', 부위는 '자재 / 바닥' 입니다. 사고 원인은 '113동 외벽 석재 인양 중에 비계파이프에 부딪혀 석재파손잔재가 4m 높이에서 피해자 우측어깨에 떨어짐.'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","석재 인양 시 석재 보호 덮개 설치와 위험 작업 시 작업반경 작업자 출입금지, 건설현장 안전수칙 준수 및 안전사고 재발 방지를 위한 조치 계획."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '17℃', '지상 8층, 지하 1층'입니다. 인적사고 '떨어짐(5미터 이상 ~ 10미터 미만)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '지붕 및 홈통공사' 작업에서 사고객체 '시설물'(중분류: '건물')와 관련된 사고가 발생했습니다. 작업 프로세스는 '청소작업'이며, 장소는 '창고시설 / 지붕', 부위는 '건물 / 상부(위)' 입니다. 사고 원인은 '사용승인 완료 및 시공완료된 지붕구간(도면상 난간 무, 파라팻높이가 안전난간높이 보다 미달)  폐자재 정리시 추락위험이 있는 구간, 단부 인지를 하지 못하였고, 추락위험 구간 근접하여 근로자 위험 인지 가 부족 하였습니다.'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","지붕층 잔여 폐자재 정리, 낮은 파라펫 인접 작업 시 하부 추락사고 예방을 위한 에어안전매트 설치, 안전고리 연장을 통한 구조체 결속으로 인한 추락사고 예방 조치."
"사고인지 시간 '작업 전 -'이고, 날씨 '흐림' 일 때 기온 '21℃', '지상 5층, 지하 1층'입니다. 인적사고 '기타'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '건축물 부대공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '기타'이며, 장소는 '교육연구시설 / 인접주변', 부위는 '기타 / 옆' 입니다. 사고 원인은 '연구산업지원동 건설공사 작업투입전 원청업체 직영작업자 심정지 사망'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","현장 출입근로자에 대한 건강상태 확인 철저와 유성경찰서 및 대전지방노동청의 현장조사에 대한 적극적인 협력, 전문기관의 조사결과에 따른 후속조치 검토."
"사고인지 시간 '작업 전 -'이고, 날씨 '맑음' 일 때 기온 '22℃', '지상 33층, 지하 3층'입니다. 인적사고 '깔림'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '지반조사' 작업에서 사고객체 '건설기계'(중분류: '천공기')와 관련된 사고가 발생했습니다. 작업 프로세스는 '천공작업'이며, 장소는 '공동주택 / 외부', 부위는 '천공기 / 하부(아래)' 입니다. 사고 원인은 '현장에 지반조사를 위하여 현장에 진입하고자 현장 외부로 우회중 오르막길 운행중 장비 조작실수 인지, 기계적 결함인지 알 수 없는 원인으로 오르막 반대방향으로 진행하여 재해자가 이를 막으려고 내려서 장비의 중량을 버티지 못하고 장비에 깔린 상황임 (추정)'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",작업 투입 전 장비운전원이 직접 점검을 실시하고 고용노동부 조치결과에 따르는 계획.
"사고인지 시간 '작업 전 -'이고, 날씨 '흐림' 일 때 기온 '19℃', '지상 5층, 지하 2층'입니다. 인적사고 '교통사고'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '기타', 중분류 '기타' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '기타'이며, 장소는 '교육연구시설 / 주차장', 부위는 '기타 / 상부(위)' 입니다. 사고 원인은 '공사관계자가 아닌 학교관계자의 운전미숙으로 인한 사고 발생'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",공사장 부근 주차장에 주차안내요원을 배치하는 조치.
"사고인지 시간 '작업 전 -'이고, 날씨 '맑음' 일 때 기온 '24℃', '-'입니다. 인적사고 '떨어짐(2미터 이상 ~ 3미터 미만)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '상하수도' 공사 중 공종 대분류 '토목', 중분류 '토공사' 작업에서 사고객체 '건설기계'(중분류: '굴착기')와 관련된 사고가 발생했습니다. 작업 프로세스는 '기타'이며, 장소는 '하수도 / 굴착기 위', 부위는 '굴착기 / 상부(위)' 입니다. 사고 원인은 '안전불감증에 의한 무의식'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",작업장 내 장비 조종 목적 외 외부 탑승 금지와 관련된 교육 지시.
"사고인지 시간 '식사ㆍ휴식 등 -'이고, 날씨 '흐림' 일 때 기온 '21℃', '-'입니다. 인적사고 '부딪힘'이고, 물적사고'없음' 입니다. 공사종류 대분류 '산업환경설비', 중분류 '발전시설' 공사 중 공종 대분류 '기계설비', 중분류 '기계설비공사' 작업에서 사고객체 '부재'(중분류: '배관')와 관련된 사고가 발생했습니다. 작업 프로세스는 '이동'이며, 장소는 '/ 외부', 부위는 '배관 / 옆' 입니다. 사고 원인은 '이동 중 전방 주시 미흡'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",TBM 시 사고 사례 전파 및 이동 시 주의 교육 실시와 산업재해조사표 제출 및 휴식 중 재해로 요양급여 처리 예정.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '20℃', '지상 6층, 지하 1층'입니다. 인적사고 '교통사고'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '건설기계'(중분류: '지게차')와 관련된 사고가 발생했습니다. 작업 프로세스는 '운반작업'이며, 장소는 '공동주택 / 인접주변', 부위는 '지게차 / 뒤' 입니다. 사고 원인은 '지게차가 자재하차 후  후진으로 현장을 나와 10m 떨어진  앞 도로에서 행인을 치어 병원치료 중 사망한 사건'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",현장 주변 건설기계작업 시 신호수 및 안전요원 배치 등 안전철저.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '23℃', '지상 15층, 지하 2층'입니다. 인적사고 '끼임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '가시설'(중분류: '시스템동바리')와 관련된 사고가 발생했습니다. 작업 프로세스는 '해체작업'이며, 장소는 '공동주택 / 내부', 부위는 '시스템동바리 / 지하' 입니다. 사고 원인은 '시스템동바리 해체정리 작업을 하던 중 자재를 어깨에 매고 적재할 장소바닥에 내려 놓는순간 동바리 날개부분에 새끼손가락이  끼이는 사고'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",시스템 부재정리 작업 시 2인1조 작업 유도 및 관리감독자와 협력업체 관리자의 작업 지속 관리 방안.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '25℃', '-'입니다. 인적사고 '물체에 맞음'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '도로' 공사 중 공종 대분류 '토목', 중분류 '가설공사' 작업에서 사고객체 '건설자재'(중분류: '자재')와 관련된 사고가 발생했습니다. 작업 프로세스는 '해체작업'이며, 장소는 '도로 / 외부', 부위는 '자재 / 바닥' 입니다. 사고 원인은 '근로자의 불안전한 행동- 자재 야작장에서 합판거푸집 자재 각목 분리 작업 중 망치로 본인 정강이 타격하여 골절 발생'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","신체 방향으로 망치 사용 금지, 도구 사용 시 안전 작업 방법 교육, 동일 및 유사 사례 전파 교육, 전 근로자 사고 사례 전파, 도구 사용 작업 관련 근로자 및 관리 감독자 교육 실시."
"사고인지 시간 '정규작업 -'이고, 날씨 '강우' 일 때 기온 '17℃', '-'입니다. 인적사고 '넘어짐(물체에 걸림)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '산업환경설비', 중분류 '발전시설' 공사 중 공종 대분류 '토목', 중분류 '항만공사' 작업에서 사고객체 '가시설'(중분류: '거푸집')와 관련된 사고가 발생했습니다. 작업 프로세스는 '이동'이며, 장소는 '/ 외부', 부위는 '거푸집 / 바닥' 입니다. 사고 원인은 '통로가 아닌 곳으로 이동'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",지정 통로 외 이용 위반 근로자에 대한 현장 출입 제한 조치와 산업재해조사표 제출 및 요양급여 처리.
"사고인지 시간 '불류불능 -'이고, 날씨 '맑음' 일 때 기온 '20℃', '-'입니다. 인적사고 '기타'이고, 물적사고'없음' 입니다. 공사종류 대분류 '산업환경설비', 중분류 '산업생산시설' 공사 중 공종 대분류 '기타', 중분류 '기타' 작업에서 사고객체 '질병'(중분류: '질병')와 관련된 사고가 발생했습니다. 작업 프로세스는 '형틀 및 목공'이며, 장소는 '석유화학공장 / 외부', 부위는 '질병 / 하부(아래)' 입니다. 사고 원인은 '1978년경부터 플랜트 및 건설현장에서 형틀공으로 근무하며 장기간 불안정한 자세, 중량물 취급 등으로 신체에 스트레스가 누적되어 퇴행성 질환(우측 견관절 충돌증후군, 극상근건염) 발병'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",협력업체 별 정기 교육 시 사고사례 및 올바른 작업 자세 교육 실시.
